dt,temp,humidity,dew_point,feels_like,rain_1h,sea_level,grnd_level,clouds_all,evapotranspiration,vapour_pressure_deficit (kPa),wind_speed,wind_direction,wind_gusts,soil_temperature,soil_moisture,is_day,sunshine_duration (s),direct_radiation_instant,direct_normal_irradiance_instant,weather_description
1674298800,13.7,80,10.3,11.9,0.0,1025.2,1002.0,15,0.15,0.32,3.71,355,7.9,12.0,0.405,1,3600.0,289.0,714.0,few clouds
1674302400,14.2,73,9.4,11.9,0.0,1025.0,1001.8,16,0.19,0.44,4.1,3,7.9,12.8,0.403,1,3600.0,338.8,730.3,few clouds
1674306000,14.8,68,8.9,12.3,0.0,1024.3,1001.2,27,0.21,0.54,4.2,1,8.6,13.4,0.402,1,3600.0,288.2,605.5,scattered clouds
1674309600,15.0,66,8.6,12.4,0.0,1023.6,1000.5,25,0.2,0.59,4.3,359,8.7,13.7,0.401,1,3600.0,238.2,541.0,few clouds
1674313200,15.0,63,8.0,12.2,0.0,1023.5,1000.4,51,0.18,0.63,4.31,356,8.9,13.8,0.399,1,3600.0,185.2,515.7,broken clouds
1674316800,14.4,67,8.3,12.2,0.0,1023.7,1000.5,52,0.13,0.55,3.52,345,8.5,13.6,0.399,1,3600.0,98.7,414.3,broken clouds
1674320400,13.2,72,8.3,11.4,0.0,1024.0,1000.7,3,0.06,0.43,2.75,341,6.9,13.1,0.399,1,3600.0,29.2,334.9,clear sky
1674324000,11.1,76,7.0,9.0,0.0,1024.4,1001.0,12,0.03,0.32,2.55,349,5.6,12.1,0.399,0,7.39,0.0,0.0,few clouds
1674327600,10.2,73,5.5,7.7,0.0,1024.9,1001.4,12,0.02,0.34,2.6,358,5.5,11.2,0.399,0,0.0,0.0,0.0,few clouds
1674331200,9.4,75,5.1,6.9,0.0,1025.6,1002.0,0,0.01,0.3,2.4,2,5.5,10.5,0.399,0,0.0,0.0,0.0,clear sky
1674334800,8.6,77,4.8,6.1,0.0,1026.2,1002.5,9,0.01,0.25,2.33,10,5.1,9.9,0.399,0,0.0,0.0,0.0,clear sky
1674338400,7.4,82,4.5,5.0,0.0,1026.6,1002.8,0,0.0,0.19,2.06,29,4.8,9.3,0.399,0,0.0,0.0,0.0,clear sky
1674342000,6.2,86,4.0,3.8,0.0,1026.9,1003.0,12,0.0,0.13,1.92,39,4.3,8.8,0.399,0,0.0,0.0,0.0,few clouds
1674345600,5.3,88,3.5,2.8,0.0,1026.7,1002.7,8,0.0,0.11,1.98,41,3.9,8.6,0.399,0,0.0,0.0,0.0,clear sky
1674349200,5.1,87,3.2,2.6,0.0,1026.8,1002.8,4,0.0,0.11,1.91,43,3.9,8.0,0.399,0,0.0,0.0,0.0,clear sky
1674352800,4.8,87,2.8,2.3,0.0,1027.1,1003.1,1,0.0,0.12,1.77,47,4.0,7.6,0.398,0,0.0,0.0,0.0,clear sky
1674356400,4.4,86,2.2,1.6,0.0,1027.7,1003.6,0,0.0,0.12,2.06,61,4.1,7.2,0.398,0,0.0,0.0,0.0,clear sky
1674360000,4.6,77,0.9,1.6,0.0,1028.0,1003.9,0,0.0,0.2,2.04,79,4.5,6.8,0.398,0,0.0,0.0,0.0,clear sky
1674363600,4.6,69,-0.5,1.4,0.0,1028.5,1004.4,1,0.01,0.26,2.04,79,4.7,6.5,0.398,0,0.0,0.0,0.0,clear sky
1674367200,4.5,67,-1.0,1.1,0.0,1028.9,1004.8,0,0.01,0.28,2.31,85,4.9,6.3,0.398,0,0.0,0.0,0.0,clear sky
1674370800,4.8,64,-1.4,0.9,0.0,1029.0,1004.9,12,0.02,0.31,2.93,98,6.1,6.1,0.398,0,0.0,0.0,0.0,few clouds
1674374400,4.3,66,-1.6,0.7,0.0,1029.5,1005.4,30,0.02,0.29,2.4,88,6.3,5.9,0.398,1,0.0,0.0,0.0,scattered clouds
1674378000,5.3,68,-0.0,2.1,0.0,1030.7,1006.6,30,0.03,0.28,2.06,51,5.1,6.1,0.397,1,2115.01,56.1,335.9,scattered clouds
1674381600,7.2,68,1.7,4.5,0.0,1031.5,1007.6,30,0.07,0.32,1.61,60,4.3,7.0,0.397,1,3600.0,78.0,255.3,scattered clouds
1674385200,9.2,59,1.6,6.5,0.0,1031.1,1007.4,21,0.14,0.48,1.63,101,4.2,8.3,0.396,1,3600.0,228.8,561.1,few clouds
1674388800,10.5,53,1.4,8.2,0.0,1031.0,1007.4,28,0.2,0.6,0.81,120,4.4,9.9,0.395,1,3600.0,358.8,768.2,scattered clouds
1674392400,11.3,49,1.1,9.2,0.0,1030.4,1006.8,31,0.22,0.68,0.42,135,3.1,11.0,0.394,1,3600.0,382.7,798.1,scattered clouds
1674396000,11.7,47,0.7,9.6,0.0,1029.8,1006.3,21,0.22,0.73,0.2,180,2.9,11.8,0.393,1,3600.0,377.5,850.4,few clouds
1674399600,11.7,48,0.9,9.5,0.0,1029.5,1006.0,13,0.18,0.73,0.58,301,2.6,12.1,0.392,1,3600.0,293.3,808.3,few clouds
1674403200,11.4,53,2.2,8.9,0.0,1029.5,1006.0,14,0.13,0.63,1.35,312,3.1,11.8,0.391,1,3600.0,168.7,697.3,few clouds
1674406800,9.4,79,5.8,7.5,0.0,1029.5,1005.8,6,0.05,0.25,1.56,315,3.1,11.1,0.391,1,3600.0,43.6,488.5,clear sky
1674410400,9.5,68,3.8,7.1,0.0,1029.6,1005.9,4,0.03,0.38,1.7,298,2.8,9.7,0.392,0,42.32,0.0,0.0,clear sky
1674414000,9.0,73,4.3,6.8,0.0,1029.9,1006.2,1,0.0,0.31,1.55,285,2.8,8.6,0.392,0,0.0,0.0,0.0,clear sky
1674417600,8.1,77,4.2,6.2,0.0,1030.1,1006.3,0,0.0,0.25,1.0,53,2.5,7.7,0.392,0,0.0,0.0,0.0,clear sky
1674421200,3.7,90,2.2,0.9,0.0,1030.0,1005.8,2,0.0,0.08,2.11,59,3.3,6.9,0.392,0,0.0,0.0,0.0,clear sky
1674424800,3.3,89,1.7,0.6,0.0,1029.9,1005.7,2,0.0,0.08,1.75,59,3.5,6.4,0.392,0,0.0,0.0,0.0,clear sky
1674428400,2.6,89,0.9,-0.2,0.0,1030.0,1005.7,5,0.0,0.08,1.58,55,3.3,5.9,0.393,0,0.0,0.0,0.0,clear sky
1674432000,2.2,91,0.9,-0.7,0.0,1029.8,1005.5,2,0.0,0.07,1.9,72,3.3,6.0,0.392,0,0.0,0.0,0.0,clear sky
1674435600,1.7,89,0.0,-1.2,0.0,1029.6,1005.2,0,0.0,0.08,1.52,67,3.7,5.5,0.392,0,0.0,0.0,0.0,clear sky
1674439200,1.0,88,-0.7,-2.1,0.0,1029.7,1005.3,0,0.0,0.08,1.79,63,3.2,5.0,0.392,0,0.0,0.0,0.0,clear sky
1674442800,0.7,87,-1.2,-2.5,0.0,1029.6,1005.2,0,0.0,0.09,1.79,63,3.2,4.6,0.392,0,0.0,0.0,0.0,clear sky
1674446400,0.4,86,-1.6,-3.0,0.0,1029.3,1004.8,0,0.0,0.09,1.93,69,3.2,4.2,0.392,0,0.0,0.0,0.0,clear sky
1674450000,0.2,86,-1.8,-3.0,0.0,1029.0,1004.5,1,0.0,0.08,1.68,73,3.2,3.9,0.392,0,0.0,0.0,0.0,clear sky
1674453600,-0.2,88,-1.9,-3.4,0.0,1028.3,1003.8,1,0.0,0.07,1.61,83,3.1,3.6,0.392,0,0.0,0.0,0.0,clear sky
1674457200,-0.4,89,-2.1,-3.7,0.0,1028.5,1004.0,0,0.0,0.07,1.71,83,3.0,3.4,0.392,0,0.0,0.0,0.0,clear sky
1674460800,-0.8,89,-2.4,-4.1,0.0,1028.6,1004.1,1,0.0,0.07,1.7,90,3.0,3.1,0.392,1,0.0,0.0,0.0,clear sky
1674464400,2.2,81,-0.8,-0.9,0.0,1028.7,1004.4,0,0.01,0.14,1.63,101,3.1,3.5,0.392,1,2163.22,72.7,428.9,clear sky
1674468000,5.6,77,1.9,3.4,0.0,1028.9,1004.9,0,0.07,0.21,0.82,104,3.2,4.8,0.392,1,3600.0,204.2,662.5,clear sky
1674471600,8.2,64,1.8,6.0,0.0,1028.6,1004.8,0,0.14,0.39,0.78,130,3.1,6.5,0.391,1,3600.0,328.3,799.0,clear sky
1674475200,10.0,56,1.5,7.5,0.0,1027.9,1004.3,3,0.2,0.55,1.17,121,3.4,7.8,0.39,1,3600.0,409.6,870.5,clear sky
1674478800,10.8,52,1.4,8.5,0.0,1026.9,1003.4,3,0.23,0.62,0.81,97,3.8,9.2,0.389,1,3600.0,428.9,888.0,clear sky
1674482400,11.2,51,1.5,9.0,0.0,1026.1,1002.6,8,0.22,0.65,0.76,23,3.3,10.2,0.387,1,3600.0,392.9,877.8,clear sky
1674486000,11.2,52,1.6,8.5,0.0,1025.6,1002.1,2,0.19,0.64,1.49,340,3.9,10.6,0.386,1,3600.0,310.6,847.0,clear sky
1674489600,10.7,53,1.6,7.9,0.0,1025.2,1001.7,0,0.14,0.61,1.91,317,4.1,10.4,0.386,1,3600.0,185.9,756.5,clear sky
1674493200,8.6,74,4.2,6.3,0.0,1025.1,1001.4,0,0.05,0.29,1.7,315,3.7,9.7,0.386,1,3600.0,53.6,576.8,clear sky
1674496800,5.8,73,1.4,2.8,0.0,1025.1,1001.2,0,0.02,0.25,2.2,357,4.4,8.2,0.386,0,134.17,0.0,0.0,clear sky
1674500400,6.2,59,-1.2,2.3,0.0,1025.4,1001.5,0,0.03,0.39,2.97,20,5.8,7.2,0.386,0,0.0,0.0,0.0,clear sky
1674504000,4.9,63,-1.6,1.2,0.0,1025.8,1001.8,0,0.02,0.33,2.73,28,6.3,6.6,0.386,0,0.0,0.0,0.0,clear sky
1674507600,2.9,73,-1.6,-0.5,0.0,1026.0,1001.8,0,0.01,0.21,1.97,30,5.5,5.8,0.386,0,0.0,0.0,0.0,clear sky
1674511200,1.3,80,-1.7,-2.1,0.0,1026.1,1001.8,0,0.0,0.13,2.0,37,4.1,5.1,0.386,0,0.0,0.0,0.0,clear sky
1674514800,1.0,80,-2.0,-2.4,0.0,1026.5,1002.2,0,0.0,0.13,2.02,33,4.0,4.5,0.386,0,0.0,0.0,0.0,clear sky
1674518400,1.3,80,-1.8,-2.6,0.0,1026.6,1002.3,0,0.01,0.13,2.92,22,4.0,4.8,0.386,0,0.0,0.0,0.0,clear sky
1674522000,1.4,78,-2.1,-2.0,0.0,1026.3,1002.0,0,0.0,0.15,1.82,9,5.0,4.2,0.386,0,0.0,0.0,0.0,clear sky
1674525600,0.5,83,-2.0,-2.9,0.0,1026.7,1002.3,0,0.0,0.11,1.9,360,3.9,3.8,0.386,0,0.0,0.0,0.0,clear sky
1674529200,-0.9,86,-2.9,-4.6,0.0,1027.2,1002.7,0,0.0,0.08,2.35,12,3.6,3.2,0.387,0,0.0,0.0,0.0,clear sky
1674532800,-0.8,84,-3.1,-4.5,0.0,1027.1,1002.6,0,0.0,0.09,2.19,43,3.5,2.8,0.387,0,0.0,0.0,0.0,clear sky
1674536400,-1.1,84,-3.4,-4.7,0.0,1027.4,1002.9,0,0.0,0.09,2.02,70,3.5,2.5,0.387,0,0.0,0.0,0.0,clear sky
1674540000,-1.3,85,-3.5,-4.8,0.0,1027.2,1002.6,0,0.0,0.08,1.84,68,3.3,2.2,0.387,0,0.0,0.0,0.0,clear sky
1674543600,-1.3,84,-3.6,-4.9,0.0,1027.8,1003.2,0,0.0,0.09,1.88,65,3.4,2.0,0.387,0,0.0,0.0,0.0,clear sky
1674547200,-1.7,84,-4.0,-5.4,0.0,1028.1,1003.5,0,0.0,0.09,2.15,62,3.5,1.7,0.387,1,0.0,0.0,0.0,clear sky
1674550800,1.9,77,-1.8,-1.4,0.0,1028.6,1004.3,0,0.02,0.16,1.8,56,3.5,2.2,0.387,1,2213.61,79.4,461.6,clear sky
1674554400,5.1,71,0.2,2.4,0.0,1028.9,1004.9,2,0.07,0.26,1.22,35,3.5,3.6,0.386,1,3600.0,212.7,683.7,clear sky
1674558000,7.3,69,1.9,5.2,0.0,1028.8,1005.0,0,0.14,0.32,0.7,360,3.3,5.4,0.386,1,3600.0,339.4,819.7,clear sky
1674561600,9.4,65,3.2,7.1,0.0,1027.6,1003.9,0,0.2,0.41,1.33,347,3.5,7.4,0.385,1,3600.0,413.8,872.9,clear sky
1674565200,10.3,59,2.6,8.0,0.0,1026.8,1003.2,0,0.22,0.52,1.22,279,3.9,8.7,0.384,1,3600.0,432.0,887.5,clear sky
1674568800,10.8,57,2.6,8.4,0.0,1026.2,1002.7,4,0.22,0.56,1.44,304,4.3,9.6,0.383,1,3600.0,394.1,872.8,clear sky
1674572400,11.2,57,3.0,9.0,0.0,1025.8,1002.3,31,0.19,0.57,1.22,325,4.2,10.0,0.382,1,3600.0,307.4,829.4,scattered clouds
1674576000,11.7,55,2.9,9.9,0.0,1025.9,1002.5,90,0.12,0.62,0.32,288,3.5,10.1,0.381,1,3600.0,175.3,702.4,overcast clouds
1674579600,9.3,78,5.7,7.3,0.0,1026.1,1002.5,89,0.05,0.26,1.8,270,2.2,9.5,0.381,1,3600.0,45.7,473.0,overcast clouds
1674583200,6.9,76,3.0,4.2,0.0,1026.7,1002.9,30,0.02,0.24,2.16,304,3.1,8.1,0.381,0,97.96,0.0,0.0,scattered clouds
1674586800,4.8,82,1.9,1.8,0.0,1027.2,1003.2,2,0.0,0.16,2.31,18,4.0,6.9,0.382,0,0.0,0.0,0.0,clear sky
1674590400,4.8,80,1.6,1.9,0.0,1027.7,1003.7,6,0.0,0.17,2.0,37,4.1,6.1,0.382,0,0.0,0.0,0.0,clear sky
1674594000,3.7,84,1.3,0.8,0.0,1028.1,1004.0,5,0.0,0.13,1.92,39,4.0,5.6,0.382,0,0.0,0.0,0.0,clear sky
1674597600,3.0,87,1.0,0.1,0.0,1028.6,1004.4,0,0.0,0.1,1.84,49,4.0,5.1,0.382,0,0.0,0.0,0.0,clear sky
1674601200,2.2,88,0.5,-0.7,0.0,1029.0,1004.7,0,0.0,0.08,1.78,52,3.9,4.6,0.382,0,0.0,0.0,0.0,clear sky
1674604800,1.7,89,0.1,-1.6,0.0,1029.0,1004.7,0,0.0,0.08,2.33,65,4.1,5.4,0.382,0,0.0,0.0,0.0,clear sky
1674608400,1.4,87,-0.5,-1.9,0.0,1029.0,1004.6,0,0.0,0.09,2.09,73,4.6,4.7,0.382,0,0.0,0.0,0.0,clear sky
1674612000,0.8,86,-1.2,-2.7,0.0,1029.1,1004.7,0,0.0,0.09,2.35,78,4.1,4.0,0.382,0,0.0,0.0,0.0,clear sky
1674615600,0.8,85,-1.5,-2.8,0.0,1029.5,1005.1,0,0.0,0.1,2.31,85,4.1,3.5,0.382,0,0.0,0.0,0.0,clear sky
1674619200,0.5,85,-1.8,-3.1,0.0,1029.4,1005.0,0,0.0,0.1,2.32,83,4.1,3.1,0.382,0,0.0,0.0,0.0,clear sky
1674622800,-0.1,85,-2.2,-3.8,0.0,1029.5,1005.0,0,0.0,0.09,2.47,69,4.1,2.8,0.382,0,0.0,0.0,0.0,clear sky
1674626400,-0.1,85,-2.3,-3.7,0.0,1029.8,1005.3,0,0.0,0.09,2.28,75,3.9,2.5,0.382,0,0.0,0.0,0.0,clear sky
1674630000,-0.2,84,-2.5,-3.9,0.0,1030.3,1005.8,0,0.0,0.09,2.51,85,4.1,2.3,0.382,0,0.0,0.0,0.0,clear sky
1674633600,-0.2,84,-2.6,-4.0,0.0,1030.8,1006.3,0,0.0,0.1,2.5,88,4.3,2.0,0.382,1,0.0,0.0,0.0,clear sky
1674637200,3.3,76,-0.4,0.4,0.0,1031.3,1007.1,0,0.02,0.18,1.46,74,4.3,2.5,0.382,1,2266.07,74.7,427.9,clear sky
1674640800,5.8,73,1.4,3.4,0.0,1031.6,1007.6,0,0.07,0.25,0.98,66,3.6,4.0,0.382,1,3600.0,208.5,663.7,clear sky
1674644400,7.9,66,1.9,5.6,0.0,1031.6,1007.7,0,0.14,0.37,1.08,68,3.6,5.7,0.381,1,3600.0,333.6,799.1,clear sky
1674648000,9.5,61,2.3,7.2,0.0,1031.4,1007.7,0,0.2,0.46,1.0,360,3.8,8.0,0.38,1,3600.0,411.6,861.8,clear sky
1674651600,10.4,60,3.0,7.8,0.0,1030.4,1006.8,0,0.22,0.51,1.98,315,5.0,9.1,0.379,1,3600.0,434.1,884.9,clear sky
1674655200,10.8,61,3.6,8.0,0.0,1029.8,1006.2,0,0.22,0.5,2.41,312,5.7,9.8,0.378,1,3600.0,399.1,876.2,clear sky
1674658800,11.0,60,3.6,8.5,0.0,1029.5,1005.9,0,0.19,0.52,1.98,319,5.6,10.1,0.378,1,3600.0,312.2,833.5,clear sky
1674662400,10.9,62,3.8,8.6,0.0,1029.5,1005.9,0,0.13,0.5,1.66,327,4.7,10.1,0.377,1,3600.0,188.6,744.0,clear sky
1674666000,8.8,81,5.7,7.0,0.0,1029.6,1005.9,0,0.05,0.22,1.56,315,3.6,9.4,0.377,1,3600.0,56.6,563.1,clear sky
1674669600,7.4,77,3.7,4.9,0.0,1029.7,1005.8,0,0.02,0.23,2.01,297,3.3,7.9,0.378,0,219.74,0.0,0.0,clear sky
1674673200,7.9,74,3.6,5.6,0.0,1029.9,1006.1,0,0.0,0.27,1.55,345,3.0,6.7,0.378,0,0.0,0.0,0.0,clear sky
1674676800,3.7,85,1.4,0.6,0.0,1030.5,1006.3,0,0.0,0.12,2.31,18,3.5,5.6,0.378,0,0.0,0.0,0.0,clear sky
1674680400,2.9,86,0.7,-0.2,0.0,1030.7,1006.4,0,0.0,0.11,2.06,39,4.2,4.9,0.378,0,0.0,0.0,0.0,clear sky
1674684000,2.1,87,0.1,-1.0,0.0,1030.3,1006.0,0,0.0,0.1,1.78,52,3.9,4.5,0.379,0,0.0,0.0,0.0,clear sky
1674687600,1.1,89,-0.5,-2.0,0.0,1030.0,1005.6,2,0.0,0.07,1.72,54,3.7,4.0,0.379,0,0.0,0.0,0.0,clear sky
1674691200,0.4,91,-0.9,-3.0,0.0,1029.7,1005.2,5,0.0,0.06,2.25,58,4.0,5.5,0.377,0,0.0,0.0,0.0,clear sky
1674694800,0.9,89,-0.7,-2.2,0.0,1029.4,1005.0,0,0.0,0.07,1.7,40,3.6,4.6,0.377,0,0.0,0.0,0.0,clear sky
1674698400,0.3,89,-1.2,-3.0,0.0,1028.9,1004.4,1,0.0,0.07,1.91,47,3.4,3.9,0.377,0,0.0,0.0,0.0,clear sky
1674702000,0.3,89,-1.3,-3.0,0.0,1028.5,1004.1,20,0.0,0.07,1.88,25,3.7,3.4,0.378,0,0.0,0.0,0.0,few clouds
1674705600,1.0,88,-0.8,-2.5,0.0,1028.1,1003.7,31,0.0,0.08,2.46,27,5.1,3.2,0.378,0,0.0,0.0,0.0,scattered clouds
1674709200,1.3,88,-0.4,-2.1,0.0,1027.6,1003.3,27,0.0,0.08,2.38,22,5.1,3.1,0.378,0,0.0,0.0,0.0,scattered clouds
1674712800,1.6,88,-0.2,-1.6,0.0,1027.3,1003.0,64,0.0,0.08,1.96,15,5.2,3.0,0.378,0,0.0,0.0,0.0,broken clouds
1674716400,2.4,88,0.7,-0.6,0.0,1027.2,1003.0,51,0.0,0.09,1.91,6,4.8,3.1,0.378,0,0.0,0.0,0.0,broken clouds
1674720000,3.4,89,1.7,0.5,0.0,1027.0,1002.9,43,0.0,0.09,2.06,346,4.5,3.4,0.378,1,0.0,0.0,0.0,scattered clouds
1674723600,5.0,85,2.7,2.0,0.0,1027.2,1003.2,45,0.02,0.13,2.6,344,5.1,3.9,0.378,1,1605.4,33.2,187.3,scattered clouds
1674727200,7.0,79,3.6,4.1,0.0,1026.5,1002.7,10,0.07,0.21,2.72,324,5.7,5.0,0.378,1,3600.0,77.4,244.0,clear sky
1674730800,8.4,69,3.0,5.0,0.0,1026.5,1002.8,22,0.14,0.35,3.45,350,7.5,6.3,0.377,1,3600.0,276.8,657.9,few clouds
1674734400,9.4,71,4.5,7.1,0.0,1024.9,1001.3,35,0.19,0.34,2.02,340,7.6,7.1,0.377,1,3600.0,379.8,789.1,scattered clouds
1674738000,10.3,70,5.1,7.7,0.0,1023.6,1000.1,59,0.18,0.38,2.77,334,6.2,8.2,0.376,1,3600.0,261.3,528.5,broken clouds
1674741600,10.2,72,5.4,7.0,0.0,1022.1,998.6,18,0.13,0.35,3.98,348,8.0,8.6,0.375,1,3600.0,107.0,232.8,few clouds
1674745200,11.0,66,4.9,7.8,0.0,1021.6,998.2,15,0.17,0.45,3.8,2,8.9,9.1,0.375,1,3600.0,227.5,600.8,few clouds
1674748800,10.9,62,4.0,7.3,0.0,1021.6,998.2,14,0.14,0.49,4.21,4,8.7,9.3,0.374,1,3600.0,170.8,663.1,few clouds
1674752400,9.6,66,3.5,6.7,0.0,1021.9,998.4,2,0.07,0.41,2.7,2,8.3,8.8,0.374,1,3600.0,54.1,518.2,clear sky
1674756000,7.9,68,2.4,4.7,0.0,1022.5,998.8,11,0.04,0.34,2.9,360,6.2,7.9,0.374,0,172.21,0.0,0.0,few clouds
1674759600,6.8,74,2.5,3.7,0.0,1022.9,999.1,2,0.01,0.25,2.61,356,6.1,7.1,0.374,0,0.0,0.0,0.0,clear sky
1674763200,6.5,77,2.7,3.4,0.0,1023.1,999.3,13,0.01,0.23,2.83,352,5.9,6.6,0.374,0,0.0,0.0,0.0,few clouds
1674766800,6.0,80,2.8,3.1,0.0,1023.7,999.9,12,0.01,0.19,2.51,355,5.9,6.2,0.374,0,0.0,0.0,0.0,few clouds
1674770400,5.1,84,2.7,2.3,0.0,1023.8,999.9,11,0.0,0.14,2.3,360,5.5,5.7,0.374,0,0.0,0.0,0.0,few clouds
1674774000,4.9,86,2.7,2.1,0.0,1024.0,1000.1,4,0.0,0.12,2.3,358,5.1,5.4,0.374,0,0.0,0.0,0.0,clear sky
1674777600,3.5,89,1.8,0.0,0.0,1023.8,999.7,20,0.0,0.09,3.11,356,5.2,5.9,0.375,0,0.0,0.0,0.0,few clouds
1674781200,3.2,87,1.3,0.1,0.0,1023.7,999.6,6,0.0,0.1,2.32,353,5.4,5.1,0.375,0,0.0,0.0,0.0,clear sky
1674784800,3.5,86,1.5,0.6,0.0,1023.5,999.5,5,0.0,0.11,2.1,360,4.4,4.6,0.375,0,0.0,0.0,0.0,clear sky
1674788400,3.8,86,1.7,0.9,0.0,1023.5,999.5,12,0.0,0.11,2.16,13,4.6,4.4,0.375,0,0.0,0.0,0.0,few clouds
1674792000,3.4,86,1.3,0.4,0.0,1023.5,999.4,5,0.0,0.11,1.99,18,4.6,4.1,0.375,0,0.0,0.0,0.0,clear sky
1674795600,3.1,85,0.9,-0.0,0.0,1023.8,999.7,11,0.0,0.11,2.28,15,4.8,3.8,0.375,0,0.0,0.0,0.0,few clouds
1674799200,3.3,86,1.2,0.1,0.0,1023.8,999.7,7,0.0,0.11,2.33,10,5.3,3.7,0.375,0,0.0,0.0,0.0,clear sky
1674802800,3.3,87,1.4,0.3,0.0,1024.2,1000.1,4,0.0,0.1,2.1,3,5.2,3.7,0.375,0,0.0,0.0,0.0,clear sky
1674806400,2.7,89,1.0,-0.5,0.0,1024.3,1000.2,4,0.0,0.09,2.3,360,4.9,3.5,0.375,1,0.0,0.0,0.0,clear sky
1674810000,5.7,82,2.8,3.0,0.0,1024.8,1000.9,14,0.02,0.17,2.01,354,4.7,3.9,0.375,1,2376.88,67.5,374.5,few clouds
1674813600,8.1,72,3.4,5.0,0.0,1025.3,1001.6,7,0.09,0.3,3.11,356,6.4,5.2,0.375,1,3600.0,188.6,588.8,clear sky
1674817200,9.2,68,3.5,5.9,0.0,1025.1,1001.5,1,0.15,0.38,3.4,2,7.4,6.6,0.374,1,3600.0,330.9,779.7,clear sky
1674820800,10.7,60,3.3,6.9,0.0,1024.2,1000.7,4,0.21,0.51,4.23,7,8.1,8.5,0.373,1,3600.0,410.4,846.1,clear sky
1674824400,11.5,54,2.5,7.5,0.0,1023.4,1000.0,2,0.24,0.63,4.33,7,8.8,9.4,0.371,1,3600.0,422.2,847.0,clear sky
1674828000,11.5,52,2.1,7.1,0.0,1022.9,999.5,20,0.24,0.65,5.05,8,10.1,10.0,0.369,1,3600.0,393.7,849.4,few clouds
1674831600,11.4,50,1.5,6.9,0.0,1022.7,999.3,25,0.21,0.67,5.16,22,10.2,10.1,0.368,1,3600.0,284.2,742.6,few clouds
1674835200,10.9,52,1.4,6.6,0.0,1022.8,999.4,18,0.16,0.63,4.52,18,10.3,9.9,0.367,1,3600.0,168.9,645.5,few clouds
1674838800,9.5,57,1.5,5.9,0.0,1023.3,999.8,4,0.09,0.51,3.41,5,8.8,9.4,0.366,1,3600.0,59.6,549.9,clear sky
1674842400,7.4,63,0.8,3.7,0.0,1023.7,1000.0,3,0.04,0.39,3.41,357,7.0,8.3,0.366,0,391.57,0.0,0.0,clear sky
1674846000,6.7,67,1.0,2.9,0.0,1024.4,1000.6,0,0.03,0.33,3.5,358,7.1,7.5,0.366,0,0.0,0.0,0.0,clear sky
1674849600,5.9,71,1.1,2.3,0.0,1025.0,1001.1,0,0.02,0.27,3.3,2,7.1,6.9,0.366,0,0.0,0.0,0.0,clear sky
1674853200,5.2,74,0.9,1.6,0.0,1025.3,1001.4,0,0.01,0.23,3.01,4,6.9,6.3,0.367,0,0.0,0.0,0.0,clear sky
1674856800,4.4,78,0.8,0.9,0.0,1025.5,1001.5,1,0.01,0.19,2.82,6,6.3,5.8,0.367,0,0.0,0.0,0.0,clear sky
1674860400,3.5,82,0.7,0.3,0.0,1025.8,1001.7,1,0.0,0.15,2.31,5,6.0,5.3,0.367,0,0.0,0.0,0.0,clear sky
1674864000,3.1,85,0.8,0.0,0.0,1025.6,1001.5,4,0.0,0.12,2.1,3,5.2,6.2,0.369,0,0.0,0.0,0.0,clear sky
1674867600,2.4,87,0.4,-0.8,0.0,1025.3,1001.1,4,0.0,0.1,2.11,355,4.8,5.4,0.369,0,0.0,0.0,0.0,clear sky
1674871200,1.7,87,-0.3,-1.6,0.0,1025.5,1001.3,20,0.0,0.09,2.21,5,4.3,4.7,0.369,0,0.0,0.0,0.0,few clouds
1674874800,2.4,85,0.2,-0.6,0.0,1025.6,1001.4,2,0.0,0.11,1.9,360,4.1,4.3,0.369,0,0.0,0.0,0.0,clear sky
1674878400,2.0,85,-0.3,-1.2,0.0,1025.8,1001.6,2,0.0,0.11,2.01,354,4.1,3.9,0.369,0,0.0,0.0,0.0,clear sky
1674882000,1.6,85,-0.7,-1.7,0.0,1026.1,1001.8,0,0.0,0.1,2.1,357,4.1,3.5,0.37,0,0.0,0.0,0.0,clear sky
1674885600,1.2,85,-1.1,-2.2,0.0,1026.0,1001.7,1,0.0,0.1,2.12,8,4.1,3.2,0.37,0,0.0,0.0,0.0,clear sky
1674889200,1.0,84,-1.4,-2.4,0.0,1026.4,1002.1,0,0.0,0.1,1.99,18,4.0,2.9,0.37,0,0.0,0.0,0.0,clear sky
1674892800,1.1,84,-1.3,-2.3,0.0,1026.8,1002.5,0,0.02,0.11,2.15,22,4.3,2.7,0.37,1,0.0,0.0,0.0,clear sky
1674896400,3.5,79,0.2,-0.1,0.0,1027.2,1003.1,0,0.02,0.17,3.0,30,5.4,3.2,0.37,1,2435.04,83.0,452.7,clear sky
1674900000,6.1,70,0.9,2.6,0.0,1027.3,1003.4,1,0.09,0.29,2.92,31,6.3,4.4,0.37,1,3600.0,222.4,686.9,clear sky
1674903600,7.5,66,1.5,4.6,0.0,1027.2,1003.4,0,0.15,0.36,2.1,25,6.1,5.9,0.369,1,3600.0,339.6,793.7,clear sky
1674907200,9.2,63,2.5,6.3,0.0,1026.4,1002.8,0,0.2,0.43,2.32,7,5.2,7.8,0.367,1,3600.0,420.9,860.9,clear sky
