dt,temp,humidity,dew_point,feels_like,rain_1h,sea_level,grnd_level,clouds_all,evapotranspiration,vapour_pressure_deficit (kPa),wind_speed,wind_direction,wind_gusts,soil_temperature,soil_moisture,is_day,sunshine_duration (s),direct_radiation_instant,direct_normal_irradiance_instant,weather_description
1669237200,10.7,94,9.8,10.0,0.2,1018.7,995.4,100,0.0,0.08,1.4,176,3.3,12.1,0.417,0,0.0,0.0,0.0,light rain
1669240800,11.3,93,10.2,10.7,0.1,1018.7,995.4,100,0.0,0.09,1.3,148,2.9,12.1,0.417,0,0.0,0.0,0.0,light rain
1669244400,11.4,93,10.3,10.5,0.0,1018.3,995.0,100,0.0,0.1,1.91,133,3.6,12.1,0.416,0,0.0,0.0,0.0,overcast clouds
1669248000,11.7,87,9.6,10.2,0.2,1018.1,994.9,100,0.0,0.18,2.69,149,4.9,12.3,0.414,0,0.0,0.0,0.0,light rain
1669251600,12.3,85,9.9,10.7,0.1,1017.6,994.4,100,0.0,0.21,3.05,139,6.1,12.4,0.415,0,0.0,0.0,0.0,light rain
1669255200,12.1,83,9.4,10.1,0.4,1016.8,993.6,100,0.01,0.24,3.64,143,7.0,12.4,0.417,0,0.0,0.0,0.0,light rain
1669258800,11.9,86,9.6,10.1,1.5,1015.9,992.7,100,0.0,0.19,3.22,144,7.5,12.2,0.43,0,0.0,0.0,0.0,light rain
1669262400,11.8,88,9.9,10.8,2.9,1015.2,992.0,100,0.0,0.17,1.98,135,6.6,12.1,0.43,0,0.0,0.0,0.0,moderate rain
1669266000,12.5,89,10.8,10.9,4.2,1014.0,990.9,100,0.0,0.15,3.45,150,6.8,12.1,0.43,0,0.0,0.0,0.0,moderate rain
1669269600,13.3,91,11.9,10.8,0.7,1012.9,989.9,100,0.01,0.14,5.98,170,12.0,12.4,0.428,0,0.0,0.0,0.0,light rain
1669273200,13.7,93,12.6,10.7,1.8,1012.5,989.5,100,0.01,0.11,7.32,184,15.6,12.7,0.43,0,0.0,0.0,0.0,light rain
1669276800,14.4,95,13.6,12.7,6.1,1012.8,989.9,100,0.02,0.08,5.38,227,16.1,13.0,0.43,1,0.0,0.0,0.0,moderate rain
1669280400,14.6,96,13.9,13.8,3.2,1013.4,990.5,100,0.02,0.07,3.96,286,10.8,13.4,0.43,1,0.0,0.0,0.0,moderate rain
1669284000,14.4,89,12.5,13.8,1.7,1014.8,991.8,100,0.04,0.19,2.61,266,8.0,13.6,0.43,1,0.0,0.0,0.0,light rain
1669287600,13.7,93,12.6,12.8,1.0,1016.0,993.0,100,0.03,0.11,3.32,249,6.5,13.5,0.43,1,0.0,0.0,0.0,light rain
1669291200,14.0,93,12.8,13.9,0.3,1015.5,992.5,100,0.04,0.12,1.98,225,7.7,13.7,0.429,1,0.0,0.0,0.0,light rain
1669294800,14.0,93,12.9,13.8,1.3,1015.4,992.4,100,0.04,0.11,2.2,231,4.6,13.7,0.43,1,0.0,0.0,0.0,light rain
1669298400,14.2,95,13.4,13.7,0.6,1015.5,992.5,100,0.03,0.08,3.07,251,6.3,13.7,0.428,1,0.0,0.0,0.0,light rain
1669302000,14.9,91,13.4,14.6,0.1,1015.7,992.8,98,0.06,0.16,2.6,268,7.7,14.0,0.426,1,0.0,0.0,0.0,light rain
1669305600,14.8,90,13.3,14.5,0.1,1016.1,993.2,100,0.05,0.16,2.75,251,6.9,14.2,0.425,1,0.0,0.0,0.0,light rain
1669309200,13.3,94,12.4,13.1,0.4,1016.8,993.7,49,0.02,0.09,1.94,258,6.8,13.8,0.426,1,256.85,0.7,8.2,light rain
1669312800,12.1,94,11.1,11.8,0.3,1017.6,994.4,88,0.0,0.09,1.28,231,4.0,13.0,0.427,0,0.0,0.0,0.0,light rain
1669316400,12.4,93,11.3,11.8,0.1,1018.5,995.3,100,0.0,0.1,1.94,258,4.1,12.7,0.426,0,0.0,0.0,0.0,light rain
1669320000,12.3,95,11.5,12.1,0.0,1019.2,996.0,100,0.0,0.08,1.27,225,4.9,12.6,0.424,0,0.0,0.0,0.0,overcast clouds
1669323600,12.2,95,11.4,11.7,0.1,1020.0,996.8,90,0.0,0.07,1.7,242,5.1,12.6,0.423,0,0.0,0.0,0.0,light rain
1669327200,11.9,95,11.2,11.7,0.1,1020.5,997.2,22,0.0,0.06,1.03,241,4.9,12.3,0.423,0,0.0,0.0,0.0,light rain
1669330800,11.1,95,10.4,10.9,0.1,1020.6,997.3,12,0.0,0.06,0.7,180,2.5,11.8,0.422,0,0.0,0.0,0.0,light rain
1669334400,10.8,96,10.2,10.3,0.1,1021.6,998.2,25,0.0,0.05,1.04,197,2.4,11.9,0.423,0,0.0,0.0,0.0,light rain
1669338000,11.5,93,10.4,11.2,0.1,1022.4,999.0,33,0.0,0.1,0.86,234,2.4,11.4,0.423,0,0.0,0.0,0.0,light rain
1669341600,11.3,93,10.2,11.0,0.0,1022.9,999.5,19,0.0,0.09,0.72,236,2.9,11.0,0.422,0,0.0,0.0,0.0,few clouds
1669345200,10.5,95,9.7,10.4,0.0,1023.2,999.7,26,0.0,0.07,0.22,153,2.1,10.4,0.421,0,0.0,0.0,0.0,scattered clouds
1669348800,9.0,98,8.7,8.3,0.0,1023.6,1000.0,27,0.0,0.02,0.71,135,1.6,10.0,0.42,0,0.0,0.0,0.0,scattered clouds
1669352400,8.6,98,8.3,7.6,0.0,1024.1,1000.5,54,0.0,0.02,1.03,119,1.6,9.8,0.42,0,0.0,0.0,0.0,broken clouds
1669356000,8.1,99,8.0,6.7,0.0,1024.7,1001.0,95,0.0,0.01,1.58,108,2.7,9.6,0.419,0,0.0,0.0,0.0,overcast clouds
1669359600,7.6,99,7.5,6.2,0.0,1025.7,1001.9,91,0.0,0.01,1.53,101,2.8,9.4,0.418,0,0.0,0.0,0.0,overcast clouds
1669363200,7.5,98,7.2,6.1,0.0,1026.6,1002.8,94,0.01,0.02,1.24,104,2.8,9.3,0.418,1,0.0,2.6,30.1,overcast clouds
1669366800,8.5,96,7.9,7.1,0.0,1027.6,1003.9,48,0.02,0.04,1.77,106,3.8,9.7,0.417,1,3292.18,46.3,217.7,scattered clouds
1669370400,10.1,93,9.0,9.1,0.0,1028.5,1004.9,45,0.07,0.08,1.43,115,3.9,10.6,0.416,1,3600.0,75.2,223.4,scattered clouds
1669374000,12.4,86,10.1,11.8,0.0,1028.6,1005.2,5,0.14,0.2,1.33,103,4.0,12.0,0.416,1,3600.0,235.8,559.8,clear sky
1669377600,14.3,69,8.7,12.8,0.0,1028.1,1004.8,0,0.21,0.5,2.11,95,5.2,13.6,0.415,1,3600.0,347.2,752.9,clear sky
1669381200,15.3,62,8.0,13.4,0.0,1027.2,1004.0,10,0.24,0.67,2.61,122,5.7,14.3,0.413,1,3600.0,384.5,847.7,clear sky
1669384800,15.6,59,7.5,13.4,0.0,1026.7,1003.6,29,0.23,0.73,2.94,125,6.2,14.7,0.411,1,3600.0,332.2,832.3,scattered clouds
1669388400,15.6,56,6.8,13.4,0.0,1026.4,1003.3,30,0.19,0.78,2.64,119,6.1,14.7,0.41,1,3600.0,224.2,743.7,scattered clouds
1669392000,14.7,73,9.9,14.1,0.0,1026.5,1003.3,30,0.09,0.45,1.08,112,5.1,14.4,0.41,1,3600.0,89.6,535.8,scattered clouds
1669395600,14.0,60,6.3,12.1,0.0,1026.7,1003.4,30,0.04,0.65,1.98,135,3.2,13.3,0.41,1,2163.74,1.7,19.5,scattered clouds
1669399200,11.9,68,6.2,9.9,0.0,1027.3,1003.9,30,0.02,0.45,2.05,133,3.3,12.0,0.41,0,0.0,0.0,0.0,scattered clouds
1669402800,8.2,84,5.7,5.9,0.0,1028.0,1004.2,30,0.0,0.17,2.51,113,4.1,11.0,0.409,0,0.0,0.0,0.0,scattered clouds
1669406400,8.2,85,5.8,6.2,0.0,1028.5,1004.7,30,0.0,0.17,1.9,108,4.0,10.5,0.409,0,0.0,0.0,0.0,scattered clouds
1669410000,8.3,82,5.4,6.2,0.0,1028.9,1005.1,30,0.0,0.2,1.91,96,4.0,10.1,0.409,0,0.0,0.0,0.0,scattered clouds
1669413600,8.2,80,4.9,5.9,0.0,1029.0,1005.2,30,0.0,0.22,1.92,99,4.1,9.9,0.409,0,0.0,0.0,0.0,scattered clouds
1669417200,8.3,77,4.4,5.7,0.0,1029.0,1005.2,26,0.01,0.26,2.46,117,4.9,9.7,0.408,0,0.0,0.0,0.0,scattered clouds
1669420800,7.9,80,4.6,5.5,0.0,1029.1,1005.3,30,0.0,0.21,2.06,119,4.9,9.3,0.408,0,0.0,0.0,0.0,scattered clouds
1669424400,7.9,77,4.2,5.5,0.0,1029.0,1005.2,30,0.0,0.24,2.06,119,4.5,9.1,0.408,0,0.0,0.0,0.0,scattered clouds
1669428000,8.4,75,4.2,5.6,0.0,1028.9,1005.1,30,0.01,0.28,2.69,121,5.5,9.1,0.407,0,0.0,0.0,0.0,scattered clouds
1669431600,8.1,76,4.1,5.5,0.0,1029.0,1005.2,30,0.01,0.26,2.28,119,5.5,9.0,0.407,0,0.0,0.0,0.0,scattered clouds
1669435200,8.4,74,4.0,5.7,0.0,1028.5,1004.8,21,0.01,0.29,2.59,118,5.2,9.0,0.407,0,0.0,0.0,0.0,few clouds
1669438800,7.5,76,3.6,4.8,0.0,1027.8,1004.0,8,0.01,0.25,2.28,113,5.3,8.7,0.406,0,0.0,0.0,0.0,clear sky
1669442400,6.0,81,3.0,3.3,0.0,1027.4,1003.5,9,0.0,0.18,2.12,109,4.8,8.3,0.406,0,0.0,0.0,0.0,clear sky
1669446000,4.9,83,2.3,2.0,0.0,1027.7,1003.7,30,0.0,0.15,2.19,114,4.1,7.8,0.406,0,0.0,0.0,0.0,scattered clouds
1669449600,4.6,84,2.2,1.8,0.0,1028.3,1004.2,30,0.01,0.13,1.97,114,4.0,7.4,0.406,1,0.0,5.4,61.5,scattered clouds
1669453200,7.9,75,3.7,5.1,0.0,1028.6,1004.8,30,0.04,0.27,2.59,118,4.6,7.9,0.405,1,3218.5,91.9,438.9,scattered clouds
1669456800,11.1,75,6.9,8.6,0.0,1028.4,1004.9,29,0.1,0.33,3.24,124,6.1,9.2,0.404,1,3600.0,201.7,605.6,scattered clouds
1669460400,14.1,68,8.4,12.4,0.0,1028.0,1004.7,27,0.18,0.51,2.44,125,6.4,10.8,0.403,1,3600.0,297.7,712.5,scattered clouds
1669464000,14.7,65,8.2,13.2,0.0,1028.3,1005.1,31,0.22,0.58,1.98,139,5.6,11.4,0.403,1,3600.0,334.9,731.2,scattered clouds
1669467600,15.4,64,8.6,13.9,0.0,1027.5,1004.3,25,0.19,0.64,2.28,128,5.0,12.5,0.401,1,3600.0,147.5,327.3,few clouds
1669471200,16.2,60,8.5,14.6,0.0,1027.0,1003.9,16,0.21,0.73,2.26,135,5.2,13.4,0.4,1,3600.0,251.5,633.9,few clouds
1669474800,16.3,62,8.9,15.0,0.0,1026.7,1003.6,29,0.18,0.71,1.94,145,4.9,13.8,0.399,1,3600.0,220.7,737.2,scattered clouds
1669478400,15.1,78,11.3,15.0,0.0,1026.7,1003.5,31,0.08,0.38,1.04,163,4.0,13.7,0.398,1,3600.0,73.2,442.4,scattered clouds
1669482000,12.6,78,8.9,11.4,0.0,1026.7,1003.3,26,0.03,0.32,1.91,186,3.0,12.7,0.398,1,2129.21,1.1,12.5,scattered clouds
1669485600,10.5,84,8.0,9.0,0.0,1026.5,1003.0,30,0.0,0.2,1.93,159,3.2,11.5,0.398,0,0.0,0.0,0.0,scattered clouds
1669489200,8.4,91,7.1,6.7,0.0,1026.7,1003.0,29,0.0,0.1,1.92,129,3.2,10.7,0.398,0,0.0,0.0,0.0,scattered clouds
1669492800,8.1,90,6.6,6.5,0.0,1026.7,1003.0,30,0.0,0.11,1.52,113,3.2,10.1,0.398,0,0.0,0.0,0.0,scattered clouds
1669496400,7.5,88,5.6,5.5,0.0,1026.5,1002.7,30,0.0,0.13,1.66,115,3.6,9.7,0.398,0,0.0,0.0,0.0,scattered clouds
1669500000,7.1,84,4.6,4.8,0.0,1026.4,1002.6,30,0.0,0.16,1.88,115,3.9,9.2,0.398,0,0.0,0.0,0.0,scattered clouds
1669503600,6.8,83,4.1,4.4,0.0,1026.2,1002.4,29,0.0,0.17,1.92,118,3.9,8.9,0.398,0,0.0,0.0,0.0,scattered clouds
1669507200,6.7,85,4.3,4.5,0.0,1025.8,1002.0,30,0.0,0.15,1.79,117,4.0,9.0,0.399,0,0.0,0.0,0.0,scattered clouds
1669510800,6.2,85,3.9,4.0,0.0,1025.5,1001.6,28,0.0,0.14,1.61,120,4.0,8.7,0.399,0,0.0,0.0,0.0,scattered clouds
1669514400,6.0,85,3.6,3.6,0.0,1025.2,1001.3,27,0.0,0.14,1.66,123,3.6,8.3,0.398,0,0.0,0.0,0.0,scattered clouds
1669518000,5.9,83,3.3,3.4,0.0,1024.8,1000.9,27,0.0,0.16,1.88,115,3.9,8.1,0.398,0,0.0,0.0,0.0,scattered clouds
1669521600,6.0,82,3.1,3.3,0.0,1024.4,1000.5,30,0.0,0.17,2.06,119,4.3,7.9,0.398,0,0.0,0.0,0.0,scattered clouds
1669525200,6.5,77,2.8,3.5,0.0,1023.8,1000.0,30,0.01,0.22,2.59,118,5.2,7.8,0.398,0,0.0,0.0,0.0,scattered clouds
1669528800,6.8,75,2.7,3.9,0.0,1023.5,999.7,30,0.01,0.25,2.36,126,5.5,7.8,0.398,0,0.0,0.0,0.0,scattered clouds
1669532400,6.7,76,2.8,3.8,0.0,1023.5,999.7,30,0.01,0.23,2.33,133,5.1,7.7,0.398,0,0.0,0.0,0.0,scattered clouds
1669536000,7.5,75,3.3,4.5,0.0,1023.0,999.3,34,0.03,0.26,2.77,131,6.0,7.7,0.397,1,0.0,0.0,0.0,scattered clouds
1669539600,10.0,72,5.2,7.4,0.0,1022.8,999.3,100,0.05,0.34,2.8,145,6.3,8.3,0.397,1,2702.63,36.2,175.5,overcast clouds
1669543200,11.6,80,8.4,9.8,1.9,1023.2,999.8,100,0.07,0.27,2.78,142,6.0,9.4,0.418,1,2853.75,51.2,155.1,light rain
1669546800,11.3,87,9.2,10.1,7.6,1023.1,999.7,100,0.04,0.18,1.84,151,7.1,9.8,0.43,1,0.0,0.0,0.0,heavy intensity rain
1669550400,11.8,92,10.5,10.4,5.8,1023.2,999.9,100,0.03,0.11,3.13,173,4.3,9.5,0.434,1,0.0,0.0,0.0,moderate rain
1669554000,12.2,95,11.4,10.4,0.5,1022.4,999.1,100,0.03,0.07,4.46,189,8.6,10.3,0.427,1,0.0,0.0,0.0,light rain
1669557600,13.4,93,12.3,12.1,0.2,1022.0,998.8,100,0.06,0.11,3.82,223,9.4,11.3,0.426,1,0.0,0.0,0.0,light rain
1669561200,13.5,93,12.4,12.4,0.5,1021.8,998.6,100,0.06,0.11,3.7,268,7.8,12.0,0.428,1,2925.9,46.8,157.5,light rain
1669564800,12.7,93,11.6,11.1,4.3,1022.4,999.1,100,0.04,0.11,3.99,292,8.2,12.0,0.43,1,0.0,8.4,51.5,moderate rain
1669568400,12.3,91,10.9,11.0,0.9,1023.2,999.9,100,0.02,0.13,3.04,314,8.2,11.7,0.428,1,0.0,0.0,0.0,light rain
1669572000,11.7,91,10.2,10.4,0.1,1023.9,1000.5,13,0.0,0.13,2.64,323,6.8,11.3,0.426,0,0.0,0.0,0.0,light rain
1669575600,10.5,90,8.9,8.8,0.1,1024.5,1001.0,50,0.0,0.13,2.69,318,5.7,10.6,0.426,0,0.0,0.0,0.0,light rain
1669579200,9.2,92,7.9,7.9,0.3,1025.2,1001.6,17,0.0,0.1,1.49,340,6.6,10.0,0.426,0,0.0,0.0,0.0,light rain
1669582800,8.8,91,7.4,7.3,0.0,1025.8,1002.1,45,0.0,0.1,1.65,346,3.6,9.4,0.424,0,0.0,0.0,0.0,scattered clouds
1669586400,8.4,91,7.0,6.6,0.0,1026.4,1002.7,11,0.0,0.1,1.96,345,3.7,8.9,0.422,0,0.0,0.0,0.0,few clouds
1669590000,9.3,84,6.8,7.6,0.0,1026.4,1002.8,6,0.0,0.18,1.7,360,3.9,8.2,0.421,0,0.0,0.0,0.0,clear sky
1669593600,10.1,82,7.1,9.1,0.0,1026.5,1002.9,17,0.0,0.23,0.67,297,3.2,7.4,0.419,0,0.0,0.0,0.0,few clouds
1669597200,9.7,83,7.0,8.8,0.0,1026.1,1002.5,4,0.0,0.2,0.45,297,2.0,7.0,0.419,0,0.0,0.0,0.0,clear sky
1669600800,8.4,86,6.3,7.0,0.0,1026.0,1002.3,16,0.0,0.15,1.04,343,2.4,6.7,0.418,0,0.0,0.0,0.0,few clouds
1669604400,8.4,86,6.2,7.1,0.0,1026.2,1002.5,79,0.0,0.16,0.71,352,2.5,6.4,0.417,0,0.0,0.0,0.0,broken clouds
1669608000,8.5,86,6.3,7.4,0.0,1026.3,1002.6,100,0.0,0.16,0.41,14,2.1,6.4,0.417,0,0.0,0.0,0.0,overcast clouds
1669611600,6.1,95,5.3,4.2,0.0,1026.3,1002.4,82,0.0,0.05,1.43,102,2.8,6.4,0.416,0,0.0,0.0,0.0,broken clouds
1669615200,6.3,96,5.6,4.6,0.1,1026.5,1002.6,50,0.0,0.04,1.1,95,2.8,6.6,0.417,0,0.0,0.0,0.0,light rain
1669618800,5.9,97,5.5,4.2,0.0,1026.9,1003.0,39,0.0,0.03,1.22,99,2.5,6.6,0.416,0,0.0,0.0,0.0,scattered clouds
1669622400,6.1,97,5.7,4.5,0.0,1027.2,1003.3,47,0.01,0.03,1.04,107,2.4,6.6,0.416,1,0.0,0.0,0.0,scattered clouds
1669626000,7.9,91,6.6,6.5,0.0,1027.7,1003.9,96,0.02,0.09,1.0,96,2.4,7.4,0.415,1,2876.24,38.1,187.8,overcast clouds
1669629600,9.3,94,8.3,8.7,0.1,1028.4,1004.7,66,0.07,0.07,0.22,243,2.4,8.7,0.415,1,3600.0,92.8,284.1,light rain
1669633200,11.3,87,9.1,10.9,0.0,1028.5,1005.0,35,0.12,0.18,0.41,194,2.7,10.1,0.415,1,3600.0,156.9,381.2,scattered clouds
1669636800,12.3,81,9.1,11.4,0.0,1028.2,1004.8,51,0.17,0.28,1.43,295,2.7,11.3,0.414,1,3600.0,250.1,553.2,broken clouds
1669640400,12.9,74,8.5,11.3,0.3,1027.6,1004.2,77,0.16,0.38,2.46,297,5.8,11.9,0.415,1,3600.0,235.2,527.9,light rain
1669644000,13.7,68,8.0,11.6,0.1,1027.1,1003.8,79,0.15,0.49,2.92,301,5.9,12.2,0.415,1,3600.0,169.8,433.1,light rain
1669647600,13.1,70,7.8,10.4,0.0,1026.8,1003.5,71,0.12,0.45,4.05,310,7.9,12.1,0.413,1,3600.0,80.9,273.7,broken clouds
1669651200,12.0,79,8.6,10.2,0.0,1027.0,1003.6,49,0.07,0.29,2.72,324,8.0,11.8,0.412,1,3600.0,48.4,298.1,scattered clouds
1669654800,10.2,88,8.3,9.0,0.0,1027.0,1003.4,33,0.02,0.15,1.49,340,5.4,11.2,0.412,1,1883.44,0.4,4.2,scattered clouds
1669658400,8.6,91,7.1,6.7,0.0,1027.0,1003.3,41,0.0,0.11,2.26,347,3.8,10.3,0.411,0,0.0,0.0,0.0,scattered clouds
1669662000,8.5,88,6.7,6.6,0.0,1026.9,1003.2,61,0.0,0.13,2.09,343,3.8,9.6,0.411,0,0.0,0.0,0.0,broken clouds
1669665600,10.6,81,7.5,9.2,0.0,1027.2,1003.7,28,0.0,0.25,1.55,345,3.6,8.9,0.411,0,0.0,0.0,0.0,scattered clouds
1669669200,10.0,84,7.4,9.0,0.0,1027.3,1003.7,96,0.0,0.2,0.78,40,3.0,8.4,0.411,0,0.0,0.0,0.0,overcast clouds
1669672800,9.5,86,7.3,8.5,0.0,1027.3,1003.7,65,0.0,0.16,0.51,79,1.9,7.9,0.41,0,0.0,0.0,0.0,broken clouds
1669676400,7.8,91,6.4,6.5,0.0,1027.3,1003.5,50,0.0,0.1,0.81,97,1.7,7.6,0.41,0,0.0,0.0,0.0,scattered clouds
1669680000,7.4,92,6.1,5.9,0.0,1026.9,1003.1,15,0.0,0.08,1.1,90,2.0,8.3,0.409,0,0.0,0.0,0.0,few clouds
1669683600,6.0,95,5.3,4.2,0.0,1026.6,1002.7,43,0.0,0.04,1.3,94,2.3,7.9,0.408,0,0.0,0.0,0.0,scattered clouds
1669687200,6.3,97,5.8,4.7,0.0,1026.3,1002.4,76,0.0,0.03,1.12,100,2.2,7.9,0.408,0,0.0,0.0,0.0,broken clouds
1669690800,5.6,97,5.1,3.8,0.0,1026.1,1002.2,94,0.0,0.03,1.17,110,2.5,7.8,0.408,0,0.0,0.0,0.0,overcast clouds
1669694400,5.1,97,4.6,3.1,0.0,1025.6,1001.6,42,0.0,0.03,1.25,119,2.3,7.5,0.407,0,0.0,0.0,0.0,scattered clouds
1669698000,4.8,97,4.3,2.7,0.0,1025.7,1001.7,51,0.0,0.03,1.39,111,2.4,7.3,0.407,0,0.0,0.0,0.0,broken clouds
1669701600,5.4,96,4.8,3.5,0.0,1025.6,1001.7,71,0.0,0.04,1.24,104,2.5,7.3,0.407,0,0.0,0.0,0.0,broken clouds
1669705200,4.9,96,4.3,2.8,0.0,1025.6,1001.6,48,0.0,0.03,1.33,103,2.3,7.1,0.406,0,0.0,0.0,0.0,scattered clouds
1669708800,5.1,95,4.4,3.2,0.0,1025.5,1001.5,43,0.01,0.04,1.24,104,2.4,6.9,0.406,1,0.0,0.0,0.0,scattered clouds
1669712400,7.2,90,5.6,5.5,0.0,1025.6,1001.8,42,0.02,0.11,1.34,117,2.9,7.4,0.406,1,1408.05,25.6,128.5,scattered clouds
1669716000,9.5,82,6.7,8.3,0.0,1025.5,1001.9,38,0.08,0.21,0.72,124,2.9,8.5,0.405,1,3600.0,110.1,340.6,scattered clouds
1669719600,11.0,80,7.7,10.2,0.0,1025.2,1001.7,35,0.12,0.26,0.57,135,2.6,9.8,0.405,1,3600.0,109.5,268.0,scattered clouds
1669723200,12.2,78,8.5,11.5,0.0,1024.7,1001.3,94,0.15,0.32,0.67,207,2.8,10.0,0.404,1,3600.0,129.8,288.8,overcast clouds
1669726800,12.8,74,8.4,12.0,0.0,1023.8,1000.5,100,0.16,0.38,0.85,225,3.1,11.2,0.403,1,3600.0,130.9,295.5,overcast clouds
1669730400,13.2,72,8.2,12.2,0.0,1022.9,999.7,100,0.14,0.43,0.92,257,3.0,11.9,0.402,1,3600.0,71.4,183.3,overcast clouds
1669734000,13.1,71,7.9,12.0,0.0,1022.3,999.1,100,0.1,0.44,1.0,270,3.1,12.2,0.401,1,3068.66,47.7,162.3,overcast clouds
1669737600,12.7,71,7.7,12.1,0.0,1022.0,998.8,96,0.05,0.42,0.1,90,2.7,12.0,0.401,1,418.62,11.9,74.0,overcast clouds
1669741200,12.3,72,7.4,11.4,0.0,1021.6,998.3,50,0.02,0.4,0.45,207,0.6,11.4,0.401,1,0.0,0.0,0.4,scattered clouds
1669744800,10.5,82,7.5,9.1,0.0,1021.7,998.3,55,0.0,0.23,1.61,240,2.3,10.7,0.401,0,0.0,0.0,0.0,broken clouds
1669748400,11.1,78,7.5,9.8,0.0,1021.9,998.5,59,0.0,0.28,1.22,261,2.4,10.0,0.401,0,0.0,0.0,0.0,broken clouds
1669752000,10.5,81,7.4,9.6,0.0,1021.6,998.2,4,0.0,0.24,0.41,104,1.9,9.3,0.401,0,0.0,0.0,0.0,clear sky
1669755600,7.6,90,6.1,5.7,0.0,1021.2,997.5,30,0.0,0.1,1.66,115,2.3,8.7,0.401,0,0.0,0.0,0.0,scattered clouds
1669759200,6.1,94,5.2,3.9,0.0,1020.6,996.8,22,0.0,0.06,2.02,123,3.1,8.2,0.401,0,0.0,0.0,0.0,few clouds
1669762800,5.7,95,4.9,3.4,0.0,1020.3,996.5,43,0.0,0.05,2.08,125,3.2,7.9,0.401,0,0.0,0.0,0.0,scattered clouds
1669766400,6.7,92,5.5,4.7,0.0,1019.5,995.8,38,0.0,0.08,1.84,112,3.1,8.1,0.4,0,0.0,0.0,0.0,scattered clouds
1669770000,7.3,91,5.9,5.0,0.0,1018.6,995.0,85,0.0,0.1,2.56,111,4.7,8.2,0.4,0,0.0,0.0,0.0,overcast clouds
1669773600,7.3,90,5.7,5.0,0.0,1017.7,994.1,57,0.0,0.11,2.47,122,5.2,8.2,0.4,0,0.0,0.0,0.0,broken clouds
1669777200,8.1,84,5.5,5.5,0.0,1017.3,993.8,95,0.0,0.17,2.94,125,5.7,8.3,0.4,0,0.0,0.0,0.0,overcast clouds
1669780800,8.3,81,5.2,5.9,0.0,1017.0,993.5,100,0.0,0.21,2.46,117,5.8,8.4,0.399,0,0.0,0.0,0.0,overcast clouds
1669784400,8.6,81,5.6,5.8,2.4,1016.6,993.1,100,0.01,0.21,3.38,124,6.2,8.4,0.423,0,0.0,0.0,0.0,light rain
1669788000,9.3,80,5.9,6.0,0.0,1015.6,992.2,100,0.02,0.24,4.27,111,8.0,8.5,0.418,0,0.0,0.0,0.0,overcast clouds
1669791600,9.6,78,5.9,6.6,0.0,1015.3,991.9,100,0.02,0.26,3.74,124,8.1,8.7,0.415,0,0.0,0.0,0.0,overcast clouds
1669795200,9.8,76,5.8,6.4,0.0,1014.7,991.4,100,0.05,0.29,4.58,126,8.7,8.8,0.413,1,0.0,0.0,0.0,overcast clouds
1669798800,10.1,76,6.0,6.8,0.1,1014.4,991.1,100,0.05,0.3,4.53,133,9.1,9.0,0.412,1,0.0,0.0,0.0,light rain
1669802400,10.0,83,7.3,6.6,1.6,1014.1,990.8,100,0.05,0.21,5.24,125,10.5,9.3,0.426,1,0.0,1.2,3.8,light rain
1669806000,10.2,83,7.5,7.1,3.3,1013.9,990.6,100,0.05,0.21,4.78,127,10.5,9.4,0.43,1,0.0,0.0,0.0,moderate rain
1669809600,9.8,86,7.6,7.2,4.2,1013.8,990.5,100,0.04,0.17,3.67,119,10.6,8.1,0.428,1,0.0,0.0,0.0,moderate rain
1669813200,9.7,86,7.4,7.1,1.3,1013.2,989.9,100,0.04,0.17,3.64,122,7.8,8.6,0.428,1,0.0,0.0,0.0,light rain
1669816800,9.8,86,7.6,7.2,1.2,1012.6,989.3,100,0.05,0.17,3.94,117,7.8,9.0,0.427,1,0.0,0.0,0.0,light rain
1669820400,10.3,81,7.2,7.3,0.1,1012.3,989.1,100,0.06,0.24,4.48,114,8.5,9.4,0.423,1,0.0,1.7,5.8,light rain
1669824000,10.2,80,6.8,6.9,0.6,1012.5,989.3,100,0.05,0.25,4.7,114,8.9,9.4,0.425,1,0.0,0.0,0.0,light rain
1669827600,9.8,79,6.4,6.4,0.1,1012.9,989.6,100,0.04,0.25,4.66,113,8.9,9.3,0.423,1,0.0,0.0,0.0,light rain
1669831200,9.8,78,6.1,6.6,0.0,1013.4,990.1,100,0.02,0.27,4.15,105,8.9,9.2,0.421,0,0.0,0.0,0.0,overcast clouds
1669834800,9.9,76,5.9,6.8,0.0,1013.5,990.2,90,0.02,0.3,4.03,104,7.9,9.1,0.419,0,0.0,0.0,0.0,overcast clouds
1669838400,10.3,74,5.9,7.6,0.0,1013.9,990.6,94,0.02,0.32,3.21,95,7.7,9.2,0.417,0,0.0,0.0,0.0,overcast clouds
1669842000,10.5,74,6.0,8.3,0.0,1014.6,991.3,100,0.01,0.33,2.3,90,6.2,9.3,0.416,0,0.0,0.0,0.0,overcast clouds
1669845600,10.5,74,6.0,8.4,0.0,1014.8,991.5,90,0.01,0.34,2.2,90,4.8,9.3,0.415,0,0.0,0.0,0.0,overcast clouds
1669849200,9.7,77,5.9,7.8,0.0,1015.5,992.2,97,0.0,0.27,1.68,73,4.7,9.2,0.415,0,0.0,0.0,0.0,overcast clouds
